"","x1","x2","x3","x4","x5","x6","x7","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.raccounting","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhr","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rIT","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmanagement","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmarketing","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rproduct_mng","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rRandD","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsales","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsupport","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rtechnical","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhigh","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rlow","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmedium","y"
"4589",0.89,3,230,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.94
"4590",0.91,3,241,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.99
"4591",0.84,3,227,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.69
"4592",0.59,5,147,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.88
"4593",0.9,3,240,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.89
"4594",0.58,4,238,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8
"4595",0.89,4,262,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22
"4596",0.83,4,215,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.87
"4597",0.66,3,211,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.66
"4598",0.68,3,156,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9
"4599",0.54,4,180,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.95
"4600",0.56,4,260,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.49
"4601",0.68,4,228,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.71
"4602",0.96,2,249,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2
"4603",0.64,3,242,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.95
"4604",0.8,2,254,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.68
"4605",0.68,3,272,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.93
"4606",0.57,5,210,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.85
"4607",0.68,3,140,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.82
"4608",0.42,5,252,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87
"4609",0.84,3,266,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.88
"4610",0.79,4,138,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.98
"4611",0.98,3,220,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.89
"4612",0.51,5,214,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.92
"4613",0.6,2,121,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.48
"4614",0.49,4,195,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.67
"4615",0.55,3,135,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.84
"4616",0.78,4,261,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.97
"4617",0.53,5,205,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.65
"4618",0.87,5,240,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.79
"4619",0.75,2,141,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.75
"4620",0.64,4,200,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.69
"4621",0.6,4,257,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.85
"4622",0.41,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.34
"4623",0.68,3,185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.97
"4624",0.99,6,235,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.39
"4625",0.81,4,264,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.54
"4626",0.67,4,260,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.78
"4627",0.79,4,158,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.49
"4628",0.83,6,195,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17
"4629",0.81,3,180,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.98
"4630",1,2,114,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9
"4631",0.89,5,228,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24
"4632",0.79,5,243,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.92
"4633",0.72,3,179,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.36
"4634",0.76,2,158,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19
"4635",0.76,4,254,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.75
"4636",0.81,3,220,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.91
"4637",0.95,5,171,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.72
"4638",0.64,4,142,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.62
"4639",0.75,3,241,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"4640",0.64,3,275,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.69
"4641",0.56,3,157,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.98
"4642",0.53,5,169,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.62
"4643",0.82,2,233,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.59
"4644",0.98,4,160,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.73
"4645",0.79,3,189,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.71
"4646",0.58,4,273,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.85
"4647",0.94,4,141,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8
"4648",0.38,3,134,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.48
"4649",0.4,3,248,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.64
"4650",0.64,6,222,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.19
"4651",0.69,5,219,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.82
"4652",0.96,4,202,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.99
"4653",0.58,3,200,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.45
"4654",0.89,3,138,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.89
"4655",0.78,4,158,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75
"4656",0.86,3,136,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8
"4657",0.49,4,222,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78
"4658",0.76,3,236,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95
"4659",0.67,4,135,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.68
"4660",0.97,5,235,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.82
"4661",0.69,4,274,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9
"4662",0.99,3,235,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.59
"4663",0.57,3,169,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.66
"4664",0.56,5,286,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.63
"4665",0.78,3,166,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.73
"4666",0.93,3,236,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.63
"4667",0.62,5,197,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87
"4668",0.87,6,169,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.62
"4669",0.9,3,210,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.53
"4670",0.83,4,156,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.94
"4671",0.55,5,231,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.94
"4672",0.64,3,101,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.55
"4673",0.72,4,259,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.58
"4674",0.88,5,203,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.98
"4675",0.76,5,255,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.74
"4676",0.48,3,131,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.65
"4677",0.79,2,272,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.97
"4678",0.75,4,253,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.58
"4679",0.77,2,254,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.49
"4680",0.98,3,214,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.69
"4681",0.49,5,195,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.55
"4682",0.89,4,240,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.65
"4683",0.49,4,149,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.87
"4684",0.7,4,276,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.12
"4685",0.84,4,247,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.65
"4686",0.66,4,212,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.23
"4687",0.77,4,256,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.62
"4688",0.72,4,178,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.86
"4689",0.6,4,255,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.85
"4690",0.76,3,224,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.74
"4691",0.76,2,204,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.53
"4692",0.44,6,104,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.99
"4693",0.81,5,113,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.48
"4694",0.74,3,243,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.72
"4695",0.72,3,242,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.76
"4696",0.7,4,177,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.41
"4697",0.88,3,235,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.85
"4698",0.49,4,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.62
"4699",0.78,4,280,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.16
"4700",0.61,3,205,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.58
"4701",0.95,4,243,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.73
"4702",0.76,3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.28
"4703",0.61,4,178,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.77
"4704",0.86,3,231,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.85
"4705",0.76,3,134,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.56
"4706",1,5,143,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.81
"4707",0.87,3,156,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.83
"4708",0.48,4,249,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.49
"4709",0.97,3,247,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.81
"4710",0.92,5,222,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.56
"4711",0.83,3,160,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.77
"4712",0.5,4,224,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.73
"4713",0.72,4,235,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.95
"4714",0.68,5,167,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.69
"4715",0.89,3,104,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.79
"4716",0.57,5,160,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.63
"4717",0.79,4,168,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8
"4718",0.61,2,153,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.64
"4719",0.9,4,249,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.92
"4720",0.75,4,177,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.96
"4721",0.85,3,225,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.56
"4722",0.61,3,186,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.37
"4723",0.82,3,133,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5
"4724",0.58,4,213,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49
"4725",0.73,3,245,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"4726",0.75,5,160,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.82
"4727",0.54,4,212,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.52
"4728",0.96,4,135,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.76
"4729",0.53,3,149,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2
"4730",0.9,4,178,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6
"4731",0.9,6,224,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.69
"4732",0.51,3,196,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.93
"4733",0.64,4,178,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7
"4734",0.54,4,191,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.56
"4735",0.61,4,167,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.97
"4736",0.65,6,275,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.24
"4737",0.91,3,168,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.83
"4738",0.85,3,152,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.55
"4739",0.99,3,263,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.68
"4740",0.53,3,113,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.48
"4741",0.95,3,253,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.75
"4742",0.5,4,271,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.61
"4743",0.74,4,165,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5
"4744",0.54,5,257,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.78
"4745",0.68,4,244,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.61
"4746",0.5,4,179,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.48
"4747",0.92,3,248,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.93
"4748",0.58,3,224,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.78
"4749",0.99,5,236,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.92
"4750",0.98,5,213,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.71
"4751",0.42,4,238,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.15
"4752",0.83,5,153,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14
"4753",0.72,4,247,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.56
"4754",0.84,3,154,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"4755",0.82,3,147,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.77
"4756",0.66,3,150,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.86
"4757",0.95,3,137,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.88
"4758",0.84,5,179,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.85
"4759",0.56,5,194,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.95
"4760",0.65,4,224,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.65
"4761",0.55,3,253,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7
"4762",0.55,3,177,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6
"4763",0.83,3,215,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.84
"4764",0.59,5,245,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.23
"4765",0.75,3,134,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.89
"4766",0.91,4,273,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.98
"4767",0.83,4,163,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.88
"4768",0.52,3,152,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.87
"4769",0.96,3,268,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.93
"4770",0.95,5,149,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13
"4771",0.56,6,128,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.99
"4772",0.51,3,218,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.52
"4773",0.98,3,146,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.58
"4774",0.57,5,190,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.85
"4775",0.59,2,182,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.41
"4776",0.8,5,162,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"4777",0.64,3,243,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.63
"4778",0.58,4,141,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.63
"4779",0.9,3,142,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.63
"4780",0.62,3,203,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.59
"4781",0.77,4,168,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.88
"4782",0.7,3,149,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.72
"4783",0.81,4,168,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.67
"4784",0.54,2,190,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.41
"4785",0.68,3,229,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3
"4786",0.84,3,249,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.83
"4787",0.93,4,162,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.73
"4788",0.9,4,163,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.87
"4789",0.74,2,169,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.93
"4790",0.91,4,257,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"4791",0.54,4,150,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7
"4792",0.95,4,183,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.66
"4793",0.66,3,208,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.62
"4794",0.52,4,158,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.56
"4795",0.72,2,240,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.32
"4796",0.81,5,251,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.55
"4797",0.91,5,205,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.69
"4798",0.63,4,226,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.91
"4799",0.82,5,249,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.33
"4800",0.74,2,197,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.37
"4801",0.57,5,216,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.95
"4802",0.91,4,260,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.17
"4803",0.53,4,263,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.95
"4804",0.69,2,177,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.27
"4805",0.95,4,171,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.91
"4806",0.61,3,148,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.49
"4807",0.56,4,138,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6
"4808",0.57,4,183,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.52
"4809",0.65,3,202,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.54
"4810",0.53,4,160,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.86
"4811",0.87,4,264,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.78
"4812",0.81,4,245,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6
"4813",0.91,2,207,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15
"4814",0.92,3,225,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.72
"4815",0.85,4,236,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.94
"4816",0.56,4,170,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.92
"4817",0.88,3,261,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6
"4818",0.68,4,273,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.41
"4819",0.43,3,184,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5
"4820",0.91,3,202,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8
"4821",0.83,4,195,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.67
"4822",0.88,4,266,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.71
"4823",0.85,3,266,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.66
"4824",0.74,5,263,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.77
"4825",0.54,3,142,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.62
"4826",0.53,4,162,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95
"4827",0.75,5,258,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.89
"4828",0.83,4,170,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.74
"4829",0.8,4,249,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.19
"4830",0.77,3,171,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.83
"4831",0.64,2,177,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.53
"4832",0.75,5,188,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.98
"4833",0.99,5,146,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.74
"4834",0.88,5,154,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.22
"4835",0.68,4,204,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.76
"4836",0.91,5,224,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.89
"4837",0.84,3,156,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5
"4838",0.82,6,259,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.17
"4839",0.38,6,165,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.46
"4840",0.78,3,264,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.68
"4841",0.86,4,215,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.77
"4842",0.83,3,133,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.68
"4843",0.7,4,220,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.15
"4844",0.98,4,176,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7
"4845",0.96,4,103,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.66
"4846",0.52,5,155,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.54
"4847",0.57,4,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.57
"4848",0.58,3,150,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.78
"4849",0.83,5,171,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.14
"4850",0.86,4,179,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.73
"4851",0.97,4,145,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.65
"4852",0.59,3,176,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.31
"4853",0.55,2,172,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.77
"4854",0.85,3,243,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.68
"4855",0.69,4,209,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.79
